STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
MISSISSIPPI,MS,NEWTON,Central ISR," Meridian, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,NOXUBEE,Central ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,OKTIBBEHA,Central ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,PANOLA,North ISR," Memphis, TN - AR- MS - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,PEARL RIVER,Gulf Coast ISR," New Orleans, LA - MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,PERRY,Southern ISR," Hattiesburg - Laurel, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,PIKE,Southern ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,PONTOTOC,North ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,PRENTISS,North ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,QUITMAN,North ISR," Memphis, TN - AR- MS - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,RANKIN,Central ISR," Jackson, MS DMA"," Jackson, MS MSA", Jackson Metro GMR.
MISSISSIPPI,MS,SCOTT,Central ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,SHARKEY,Central ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,SIMPSON,Central ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,SMITH,Central ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,STONE,Gulf Coast ISR," Biloxi - Gulfport, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,SUNFLOWER,Central ISR," Greenwood - Greenville, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,TALLAHATCHIE,North ISR," Greenwood - Greenville, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,TATE,North ISR," Memphis, TN - AR- MS - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,TIPPAH,North ISR," Memphis, TN - AR- MS - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,TISHOMINGO,North ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,TUNICA,North ISR," Memphis, TN - AR- MS - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,UNION,North ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WALTHALL,Southern ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WARREN,Central ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WASHINGTON,Central ISR," Greenwood - Greenville, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WAYNE,Southern ISR," Hattiesburg - Laurel, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WEBSTER,Central ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WILKINSON,Southern ISR," Baton Rouge, LA - MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,WINSTON,Central ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,YALOBUSHA,North ISR," Columbus - Tupelo - West Point, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
MISSISSIPPI,MS,YAZOO,Central ISR," Jackson, MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
