STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
ALABAMA,AL ,MARSHALL,North ISR," Huntsville - Decatur - Florence, AL - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,MOBILE,Gulf Coast ISR," Mobile, AL - Pensacola, FL - MS DMA"," Mobile, AL MSA", Mobile Metro GMR.
ALABAMA,AL ,MONROE,Gulf Coast ISR," Mobile, AL - Pensacola, FL - MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,MONTGOMERY,Central ISR," Montgomery, AL DMA"," Montgomery, AL MSA", Other Metro GMR.
ALABAMA,AL ,MORGAN,North ISR," Huntsville - Decatur - Florence, AL - TN DMA"," Decatur, AL MSA", Other Metro GMR.
ALABAMA,AL ,PERRY,Central ISR," Montgomery, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,PICKENS,Central ISR," Birmingham, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,PIKE,Southeast ISR," Montgomery, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,RANDOLPH,Central ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,RUSSELL,Central ISR," Columbus, GA - AL DMA"," Columbus, GA - AL MSA", Other Metro GMR.
ALABAMA,AL ,ST CLAIR,North ISR," Birmingham, AL DMA"," Birmingham, AL MSA", Birmingham Metro GMR.
ALABAMA,AL ,SHELBY,Central ISR," Birmingham, AL DMA"," Birmingham, AL MSA", Birmingham Metro GMR.
ALABAMA,AL ,SUMTER,Central ISR," Meridian, MS - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,TALLADEGA,North ISR," Birmingham, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,TALLAPOOSA,Central ISR," Montgomery, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,TUSCALOOSA,Central ISR," Birmingham, AL DMA"," Tuscaloosa, AL MSA", Other Metro GMR.
ALABAMA,AL ,WALKER,North ISR," Birmingham, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,WASHINGTON,Gulf Coast ISR," Mobile, AL - Pensacola, FL - MS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,WILCOX,Central ISR," Montgomery, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ALABAMA,AL ,WINSTON,North ISR," Birmingham, AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
