STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
ILLINOIS,IL,RICHLAND,Southern ISR," Terre Haute, IN - IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,ROCK ISLAND,Western ISR," Davenport - Rock Island - Moline, IA - IL DMA"," Davenport - Moline - Rock Island, IA - IL MSA", Other Metro GMR.
ILLINOIS,IL,ST CLAIR,Southern ISR," St. Louis, MO - IL DMA"," St. Louis, MO - IL MSA", Other Metro GMR.
ILLINOIS,IL,SALINE,Southern ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,SANGAMON,Central ISR," Champaign - Springfield - Decatur, IL DMA"," Springfield, IL MSA", Other Metro GMR.
ILLINOIS,IL,SCHUYLER,Western ISR," Quincy - Hannibal - Keokuk, MO - IL - IA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,SCOTT,Central ISR," Quincy - Hannibal - Keokuk, MO - IL - IA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,SHELBY,Central ISR," Champaign - Springfield - Decatur, IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,STARK,Western ISR," Peoria - Bloomington, IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,STEPHENSON,Northern ISR," Rockford, IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,TAZEWELL,Western ISR," Peoria - Bloomington, IL DMA"," Peoria - Pekin, IL MSA", Other Metro GMR.
ILLINOIS,IL,UNION,Southern ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,VERMILION,Central ISR," Champaign - Springfield - Decatur, IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WABASH,Southern ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WARREN,Western ISR," Davenport - Rock Island - Moline, IA - IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WASHINGTON,Southern ISR," St. Louis, MO - IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WAYNE,Southern ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WHITE,Southern ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WHITESIDE,Northern ISR," Davenport - Rock Island - Moline, IA - IL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WILL,Chicagoland ISR," Chicago, IL - IN DMA"," Chicago, IL PMSA", Chicago Suburbs GMR.
ILLINOIS,IL,WILLIAMSON,Southern ISR," Paducah - Cape Giradeau - Harrisburg, KY - IL - MO - TN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
ILLINOIS,IL,WINNEBAGO,Northern ISR," Rockford, IL DMA"," Rockford, IL MSA", Other Metro GMR.
ILLINOIS,IL,WOODFORD,Western ISR," Peoria - Bloomington, IL DMA"," Peoria - Pekin, IL MSA", Other Metro GMR.
