STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
NEW YORK,NY,ROCKLAND,Hudson Valley ISR," New York, NY - CT - NJ - PA DMA"," New York, NY PMSA", NYC-Metro North GMR.
NEW YORK,NY,ST LAWRENCE,Thousand Islands-Seaway ISR," Watertown, NY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,SARATOGA,Capital-Saratoga ISR," Albany - Schenectady - Troy, NY - MA - VT DMA"," Albany - Schenectady - Troy, NY MSA", Other Metro GMR.
NEW YORK,NY,SCHENECTADY,Capital-Saratoga ISR," Albany - Schenectady - Troy, NY - MA - VT DMA"," Albany - Schenectady - Troy, NY MSA", Other Metro GMR.
NEW YORK,NY,SCHOHARIE,Central-Leatherstocking ISR," Albany - Schenectady - Troy, NY - MA - VT DMA"," Albany - Schenectady - Troy, NY MSA", Other Metro GMR.
NEW YORK,NY,SCHUYLER,Finger Lakes ISR," Elmira, NY - PA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,SENECA,Finger Lakes ISR," Syracuse, NY DMA*", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,STEUBEN,Finger Lakes ISR," Elmira, NY - PA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,SUFFOLK,Long Island ISR," New York, NY - CT - NJ - PA DMA"," Nassau - Suffolk, NY PMSA", NYC-Islands GMR.
NEW YORK,NY,SULLIVAN,Catskills ISR," New York, NY - CT - NJ - PA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,TIOGA,Finger Lakes ISR," Binghamton, NY DMA"," Binghamton, NY MSA", Other Metro GMR.
NEW YORK,NY,TOMPKINS,Finger Lakes ISR," Syracuse, NY DMA*", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,ULSTER,Catskills ISR," New York, NY - CT - NJ - PA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,WARREN,The Adirondacks ISR," Albany - Schenectady - Troy, NY - MA - VT DMA"," Glens Falls, NY MSA", Other Metro GMR.
NEW YORK,NY,WASHINGTON,Capital-Saratoga ISR," Albany - Schenectady - Troy, NY - MA - VT DMA"," Glens Falls, NY MSA", Other Metro GMR.
NEW YORK,NY,WAYNE,Finger Lakes ISR," Rochester, NY DMA"," Rochester, NY MSA", Other Metro GMR.
NEW YORK,NY,WESTCHESTER,Hudson Valley ISR," New York, NY - CT - NJ - PA DMA"," New York, NY PMSA", NYC-Metro North GMR.
NEW YORK,NY,WYOMING,Niagara Frontier ISR," Buffalo, NY - PA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEW YORK,NY,YATES,Finger Lakes ISR," Rochester, NY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
