STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
OKLAHOMA,OK,NOBLE,Northwest-Red Carpet ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,NOWATA,Northeast-Green ISR," Tulsa, OK - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,OKFUSKEE,Central-Frontier ISR," Tulsa, OK - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,OKLAHOMA,Central-Frontier ISR," Oklahoma City, OK DMA"," Oklahoma City, OK MSA", Oklahoma CIty Metro GMR.
OKLAHOMA,OK,OKMULGEE,Northeast-Green ISR," Tulsa, OK - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,OSAGE,Northeast-Green ISR," Tulsa, OK - KS DMA"," Tulsa, OK MSA", Tulsa Metro GMR.
OKLAHOMA,OK,OTTAWA,Northeast-Green ISR," Joplin - Pittsburg, MO - KS - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,PAWNEE,Northeast-Green ISR," Tulsa, OK - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,PAYNE,Central-Frontier ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,PITTSBURG,Southeast-Kiamichi ISR," Tulsa, OK - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,PONTOTOC,Southcentral-Lake ISR," Sherman - Ada, OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,POTTAWATOMIE,Central-Frontier ISR," Oklahoma City, OK DMA"," Oklahoma City, OK MSA", Oklahoma CIty Metro GMR.
OKLAHOMA,OK,PUSHMATAHA,Southeast-Kiamichi ISR," Sherman - Ada, OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,ROGER MILLS,Northwest-Red Carpet ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,ROGERS,Northeast-Green ISR," Tulsa, OK - KS DMA"," Tulsa, OK MSA", Tulsa Metro GMR.
OKLAHOMA,OK,SEMINOLE,Central-Frontier ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,SEQUOYAH,Northeast-Green ISR," Ft. Smith - Fay - Springdale - Rogers, AR - OK DMA"," Fort Smith, AR - OK MSA", Other Metro GMR.
OKLAHOMA,OK,STEPHENS,Southwest-Great Plains ISR," Wichita Falls & Lawton, TX - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,TEXAS,Northwest-Red Carpet ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,TILLMAN,Southwest-Great Plains ISR," Wichita Falls & Lawton, TX - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,TULSA,Northeast-Green ISR," Tulsa, OK - KS DMA"," Tulsa, OK MSA", Tulsa Metro GMR.
OKLAHOMA,OK,WAGONER,Northeast-Green ISR," Tulsa, OK - KS DMA"," Tulsa, OK MSA", Tulsa Metro GMR.
OKLAHOMA,OK,WASHINGTON,Northeast-Green ISR," Tulsa, OK - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,WASHITA,Southwest-Great Plains ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,WOODS,Northwest-Red Carpet ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
OKLAHOMA,OK,WOODWARD,Northwest-Red Carpet ISR," Oklahoma City, OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
