STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
FLORIDA,FL,MONROE,Southwest ISR," Miami - Ft. Lauderdale, FL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,NASSAU,Northeast ISR," Jacksonville, FL - Brunswick, GA DMA"," Jacksonville, FL MSA", Jacksonville Metro GMR.
FLORIDA,FL,OKALOOSA,Northwest ISR," Mobile, AL - Pensacola, FL - MS DMA"," Fort Walton Beach, FL MSA", Other Metro GMR.
FLORIDA,FL,OKEECHOBEE,Central East ISR," West Palm Beach - Ft. Pierce, FL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,ORANGE,Central ISR," Orlando - Daytona Beach - Melbourne, FL DMA"," Orlando, FL MSA", Orlando Metro GMR.
FLORIDA,FL,OSCEOLA,Central ISR," Orlando - Daytona Beach - Melbourne, FL DMA"," Orlando, FL MSA", Orlando Metro GMR.
FLORIDA,FL,PALM BEACH,Southeast ISR," West Palm Beach - Ft. Pierce, FL DMA"," West Palm Beach - Boca Raton, FL MSA", Other Metro GMR.
FLORIDA,FL,PASCO,Central West ISR," Tampa - St. Petersburg - Sarasota, FL DMA"," Tampa - St. Petersburg - Clearwater, FL MSA", Tampa-St. Pete Metro GMR.
FLORIDA,FL,PINELLAS,Central West ISR," Tampa - St. Petersburg - Sarasota, FL DMA"," Tampa - St. Petersburg - Clearwater, FL MSA", Tampa-St. Pete Metro GMR.
FLORIDA,FL,POLK,Central ISR," Tampa - St. Petersburg - Sarasota, FL DMA"," Lakeland - Winter Haven, FL MSA", Other Metro GMR.
FLORIDA,FL,PUTNAM,Northeast ISR," Jacksonville, FL - Brunswick, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,ST. JOHNS,Northeast ISR," Jacksonville, FL - Brunswick, GA DMA"," Jacksonville, FL MSA", Jacksonville Metro GMR.
FLORIDA,FL,ST. LUCIE,Central East ISR," West Palm Beach - Ft. Pierce, FL DMA"," Fort Pierce - Port St. Lucie, FL MSA", Other Metro GMR.
FLORIDA,FL,SANTA ROSA,Northwest ISR," Mobile, AL - Pensacola, FL - MS DMA"," Pensacola, FL MSA", Other Metro GMR.
FLORIDA,FL,SARASOTA,Central West ISR," Tampa - St. Petersburg - Sarasota, FL DMA"," Sarasota - Bradenton, FL MSA", Other Metro GMR.
FLORIDA,FL,SEMINOLE,Central ISR," Orlando - Daytona Beach - Melbourne, FL DMA"," Orlando, FL MSA", Orlando Metro GMR.
FLORIDA,FL,SUMTER,Central ISR," Orlando - Daytona Beach - Melbourne, FL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,SUWANNEE,Northwest ISR," Tallahassee - Thomasville, FL - GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,TAYLOR,Northwest ISR," Tallahassee - Thomasville, FL - GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,UNION,Northeast ISR," Jacksonville, FL - Brunswick, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,VOLUSIA,Central East ISR," Orlando - Daytona Beach - Melbourne, FL DMA"," Daytona Beach, FL MSA", Other Metro GMR.
FLORIDA,FL,WAKULLA,Northwest ISR," Tallahassee - Thomasville, FL - GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,WALTON,Northwest ISR," Panama City, FL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
FLORIDA,FL,WASHINGTON,Northwest ISR," Panama City, FL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
