STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
NORTH CAROLINA,NC,MECKLENBURG,Southern Foothills ISR," Charlotte, NC - SC DMA"," Charlotte - Gastonia - Rock Hill, NC - SC MSA", Charlotte Metro GMR.
NORTH CAROLINA,NC,MITCHELL,Northern Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,MONTGOMERY,Southern Heartland ISR," Greensboro - H.Point - W.Salem, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,MOORE,Southern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,NASH,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA"," Rocky Mount, NC MSA", Research Triangle Metro GMR.
NORTH CAROLINA,NC,NEW HANOVER,Southern Coast ISR," Wilmington, NC DMA"," Wilmington, NC MSA", Other Metro GMR.
NORTH CAROLINA,NC,NORTHAMPTON,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,ONSLOW,Southern Coast ISR," Greenville - New Bern - Washington, NC DMA"," Jacksonville, NC MSA", Other Metro GMR.
NORTH CAROLINA,NC,ORANGE,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA"," Raleigh - Durham - Chapel Hill, NC MSA", Research Triangle Metro GMR.
NORTH CAROLINA,NC,PAMLICO,Central Coast ISR," Greenville - New Bern - Washington, NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,PASQUOTANK,Northern Coast ISR," Norfolk - Portsmouth - Newport News, VA - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,PENDER,Southern Coast ISR," Wilmington, NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,PERQUIMANS,Northern Coast ISR," Norfolk - Portsmouth - Newport News, VA - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,PERSON,Northern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,PITT,Central Coast ISR," Greenville - New Bern - Washington, NC DMA"," Greenville, NC MSA", Other Metro GMR.
NORTH CAROLINA,NC,POLK,Central Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,RANDOLPH,Northern Foothills ISR," Greensboro - H.Point - W.Salem, NC - VA DMA"," Greensboro - Winston-Salem - High Point, NC MSA", Greensboro-WS-HP Metro GMR.
NORTH CAROLINA,NC,RICHMOND,Southern Heartland ISR," Charlotte, NC - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,ROBESON,Southern Heartland ISR," Florence - Myrtle Beach, SC - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,ROCKINGHAM,Northern Foothills ISR," Greensboro - H.Point - W.Salem, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,ROWAN,Southern Foothills ISR," Charlotte, NC - SC DMA"," Charlotte - Gastonia - Rock Hill, NC - SC MSA", Charlotte Metro GMR.
NORTH CAROLINA,NC,RUTHERFORD,Central Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,SAMPSON,Southern Heartland ISR," Raleigh - Durham, NC - VA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,SCOTLAND,Southern Heartland ISR," Florence - Myrtle Beach, SC - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NORTH CAROLINA,NC,STANLY,Southern Foothills ISR," Charlotte, NC - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
