STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
NEBRASKA,NE,HOWARD,The Loup Basin ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,JEFFERSON,Southeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,JOHNSON,Southeast Nebraska ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,KEARNEY,Prairie Lakes Country ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,KEITH,Western Nebraska ISR," Denver, CO - NE - NV - WY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,KEYA PAHA,Niobrara River Counties ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,KIMBALL,Western Nebraska ISR," Denver, CO - NE - NV - WY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,KNOX,Northeast Nebraska ISR," Sioux City, IA - NE - SD DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,LANCASTER,The Metro Corridor ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA"," Lincoln, NE MSA", Lincoln Metro GMR.
NEBRASKA,NE,LINCOLN,Western Nebraska ISR," North Platte, NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,LOGAN,The Loup Basin ISR," North Platte, NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,LOUP,The Loup Basin ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,MCPHERSON,The Loup Basin ISR," North Platte, NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,MADISON,Northeast Nebraska ISR," Sioux City, IA - NE - SD DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,MERRICK,The Big Bend ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,MORRILL,Western Nebraska ISR," Rapid City, SD - MT - NE - WY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,NANCE,Northeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,NEMAHA,Southeast Nebraska ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,NUCKOLLS,Prairie Lakes Country ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,OTOE,Southeast Nebraska ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,PAWNEE,Southeast Nebraska ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,PERKINS,Prairie Lakes Country ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,PHELPS,Prairie Lakes Country ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,PIERCE,Northeast Nebraska ISR," Sioux City, IA - NE - SD DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,PLATTE,Northeast Nebraska ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,POLK,Southeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,RED WILLOW,Prairie Lakes Country ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,RICHARDSON,Southeast Nebraska ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,ROCK,Niobrara River Counties ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SALINE,Southeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SARPY,The Metro Corridor ISR," Omaha, NE - IA - MO DMA"," Omaha, NE - IA MSA", Omaha Metro GMR.
NEBRASKA,NE,SAUNDERS,The Metro Corridor ISR," Omaha, NE - IA - MO DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SCOTTS BLUFF,Western Nebraska ISR," Cheyenne - Scottsbluff - Sterling, WY - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SEWARD,Southeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SHERIDAN,Western Nebraska ISR," Rapid City, SD - MT - NE - WY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SHERMAN,The Loup Basin ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,SIOUX,Western Nebraska ISR," Rapid City, SD - MT - NE - WY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,STANTON,Northeast Nebraska ISR," Sioux City, IA - NE - SD DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,THAYER,Southeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,THOMAS,The Loup Basin ISR," North Platte, NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,THURSTON,Northeast Nebraska ISR," Sioux City, IA - NE - SD DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,VALLEY,The Loup Basin ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,WASHINGTON,Northeast Nebraska ISR," Omaha, NE - IA - MO DMA"," Omaha, NE - IA MSA", Omaha Metro GMR.
NEBRASKA,NE,WAYNE,Northeast Nebraska ISR," Sioux City, IA - NE - SD DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,WEBSTER,Prairie Lakes Country ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,WHEELER,The Loup Basin ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
NEBRASKA,NE,YORK,Southeast Nebraska ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
