STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
GEORGIA,GA,PICKENS,Nothwest GA Mountains ISR," Atlanta, GA - AL - NC DMA"," Atlanta, GA MSA", Atlanta Outer Burbs GMR.
GEORGIA,GA,PIERCE,Colonial Coast ISR," Jacksonville, FL - Brunswick, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,PIKE,Presidential Pathways ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,POLK,Nothwest GA Mountains ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,PULASKI,Magnolia Midlands ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,PUTNAM,Historic Heartland ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,QUITMAN,Plantation Trace ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,RABUN,Northeast GA Mountains ISR," Atlanta, GA - AL - NC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,RANDOLPH,Plantation Trace ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,RICHMOND,Classic South ISR," Augusta, GA - SC DMA"," Augusta - Aiken, GA - SC MSA", Other Metro GMR.
GEORGIA,GA,ROCKDALE,Historic Heartland ISR," Atlanta, GA - AL - NC DMA"," Atlanta, GA MSA", Atlanta Outer Burbs GMR.
GEORGIA,GA,SCHLEY,Presidential Pathways ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,SCREVEN,Magnolia Midlands ISR," Savannah, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,SEMINOLE,Plantation Trace ISR," Dothan, AL - GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,SPALDING,Presidential Pathways ISR," Atlanta, GA - AL - NC DMA"," Atlanta, GA MSA", Atlanta Outer Burbs GMR.
GEORGIA,GA,STEPHENS,Northeast GA Mountains ISR," Greenville - Spartanburg, SC- Asheville - And., NC - GA  DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,STEWART,Presidential Pathways ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,SUMTER,Presidential Pathways ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TALBOT,Presidential Pathways ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TALIAFERRO,Classic South ISR," Augusta, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TATTNALL,Magnolia Midlands ISR," Savannah, GA - SC DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TAYLOR,Presidential Pathways ISR," Columbus, GA - AL DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TELFAIR,Magnolia Midlands ISR," Macon, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,TERRELL,Plantation Trace ISR," Albany, GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
GEORGIA,GA,THOMAS,Plantation Trace ISR," Tallahassee - Thomasville, FL - GA DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
