STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
KENTUCKY,KY,PERRY,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,PIKE,Eastern Highlands ISR," Charleston - Huntington, WV - KY - OH DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,POWELL,Bluegrass Heartlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,PULASKI,Scenic Wonderlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,ROBERTSON,Bluegrass Heartlands ISR," Cincinnati, OH -IN - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,ROCKCASTLE,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,ROWAN,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,RUSSELL,Scenic Wonderlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,SCOTT,Bluegrass Heartlands ISR," Lexington, KY DMA"," Lexington, KY MSA", Lexington Metro GMR.
KENTUCKY,KY,SHELBY,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,SIMPSON,Scenic Wonderlands ISR," Nashville, TN - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,SPENCER,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,TAYLOR,Scenic Wonderlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,TODD,Western Waterlands ISR," Nashville, TN - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,TRIGG,Western Waterlands ISR," Nashville, TN - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,TRIMBLE,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,UNION,Western Waterlands ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WARREN,Scenic Wonderlands ISR," Bowling Green, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WASHINGTON,Bluegrass Heartlands ISR," Louisville, KY - IN DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WAYNE,Scenic Wonderlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WEBSTER,Western Waterlands ISR," Evansville, IN - IL - KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WHITLEY,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WOLFE,Eastern Highlands ISR," Lexington, KY DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KENTUCKY,KY,WOODFORD,Bluegrass Heartlands ISR," Lexington, KY DMA"," Lexington, KY MSA", Lexington Metro GMR.
