STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
TEXAS,TX,ROCKWALL,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA"," Dallas, TX PMSA", Dallas-Ft. Worth Metroplex GMR.
TEXAS,TX,RUNNELS,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,RUSK,East Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SABINE,Deep East Texas COG ISR," Shreveport, LA - AR - OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SAN AUGUSTINE,Deep East Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SAN JACINTO,Deep East Texas COG ISR," Houston, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SAN PATRICIO,Coastal Bend COG ISR," Corpus Christi, TX DMA"," Corpus Christi, TX MSA", Other Metro GMR.
TEXAS,TX,SAN SABA,Central Texas COG ISR," Waco - Temple - Bryan, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SCHLEICHER,Concho Valley COG ISR," San Angelo, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SCURRY,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SHACKELFORD,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SHELBY,Deep East Texas COG ISR," Shreveport, LA - AR - OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SHERMAN,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SMITH,East Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA"," Tyler, TX MSA", Other Metro GMR.
TEXAS,TX,SOMERVELL,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,STARR,South Texas DC ISR," Harlingen - Weslaco - Brownsville - McAllen, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,STEPHENS,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,STERLING,Concho Valley COG ISR," San Angelo, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,STONEWALL,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SUTTON,Concho Valley COG ISR," San Angelo, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,SWISHER,Panhandle RPC ISR," Amarillo, TX -NM - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,TARRANT,North Central Texas COG ISR," Dallas - Ft. Worth, TX DMA"," Fort Worth - Arlington, TX PMSA", Dallas-Ft. Worth Metroplex GMR.
TEXAS,TX,TAYLOR,West Central Texas COG ISR," Abilene - Sweetwater, TX DMA"," Abilene, TX MSA", Other Metro GMR.
TEXAS,TX,TERRELL,Permian Basin RPC ISR," Odessa - Midland, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,TERRY,South Plains AOG ISR," Lubbock, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,THROCKMORTON,West Central Texas COG ISR," Wichita Falls & Lawton, TX - OK DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,TITUS,Northeast Texas COG ISR," Shreveport, LA - AR - OK - TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,TOM GREEN,Concho Valley COG ISR," San Angelo, TX DMA"," San Angelo, TX MSA", Other Metro GMR.
TEXAS,TX,TRAVIS,Capital Area PC ISR," Austin, TX DMA"," Austin - San Marcos, TX MSA", San Antonio - Austin Metro GMR.
TEXAS,TX,TRINITY,Deep East Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,TYLER,Deep East Texas COG ISR," Beaumont - Port Arthur, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,UPSHUR,East Texas COG ISR," Tyler - Longview (Lufkin&Nacogdoches), TX DMA"," Longview - Marshall, TX MSA", Other Metro GMR.
TEXAS,TX,UPTON,Permian Basin RPC ISR," Odessa - Midland, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
TEXAS,TX,UVALDE,Middle Rio Grande DC ISR," San Antonio, TX DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
