STATE,STATE_AB,COUNTY,Internal_State_Region,TVDMA,Metropolitan_Statistical_Areas,Metro_Grp
KANSAS,KS,OSAGE,Northeast ISR," Topeka, KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,OSBORNE,North Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,OTTAWA,North Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,PAWNEE,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,PHILLIPS,Northwest ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,POTTAWATOMIE,Northeast ISR," Topeka, KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,PRATT,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,RAWLINS,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,RENO,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,REPUBLIC,North Central ISR," Lincoln & Hastings - Kearney Plus, NE - KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,RICE,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,RILEY,Northeast ISR," Topeka, KS DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,ROOKS,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,RUSH,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,RUSSELL,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,SALINE,Northeast ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,SCOTT,Southwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,SEDGWICK,South Central ISR," Wichita - Hutchinson Plus, KS - NE DMA"," Wichita, KS MSA", Wichita Metro GMR.
KANSAS,KS,SEWARD,Southwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,SHAWNEE,Northeast ISR," Topeka, KS DMA"," Topeka, KS MSA", Other Metro GMR.
KANSAS,KS,SHERIDAN,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
KANSAS,KS,SHERMAN,Northwest ISR," Wichita - Hutchinson Plus, KS - NE DMA", Not Assigned to Metro Area (NAM), Non Metro GMR.
